relay,occurrences
45B7B62834A184B10EC1D97B23E56398A0724282,128
F3044FB2A8CE7379D2FBA9BFD624EFE180F41C26,204
C72A20FD33FB2A1E688495681488C3715A66CBA3,25
DA506D11F5371B6474EE9AD1C0EDA8189D4702FD,50
BEEE1C835E2954E74A407CDFFA124F00C2F2505B,55
3BBF9D98C7D058D7C2E60F6BA5BD574CB4F3FE26,40
757F4A12701ACD73A5352054EA4F357CC4B44765,22
BD6FFF1AD5A88A8D43870D43EC4450081B4B2BBA,42
1DEECD906AFECF496B7DC1E40829F4563517B4CC,105
2B8E642811FF6F610600F2703AB59E42FB9A00CB,38
F4F605AA21C4633CCB5B8DBBC1CEEE5C590C6DCE,30
18F4F0F749B0A48F51F0C56233A7F00C7BCEB4D8,33
FBC2856A48705F3ED17E504F8FC89EC6433ED25D,11
0FBABB8C7B22CEDDFC849331E8E9E29C18081235,18
8F4FC086FB8B45CF36BCC12A6D88EB50C908B4E5,52
D12D71DCD9DA8484DCD267D1868823AB813B723A,9
9371FF8BBDD6E2BF0ED88251B490E0B9783C1BA0,54
62AFE393020CC3AA3AA30CA78902F5D40E760926,104
114D0851404015C0265F1F4D4BA6A5E1E970E15E,64
013ABAED8F4CDB677BE0B5212E4B2583B86035EE,56
A6DEC75B7A8C48572F523CE9FB25A071E06A2E3C,56
03C794401A92F2F033AD5DFB2FC005D445910654,9
FFB8295543E765FDDCFE63AD63C10B307604F72C,19
516F91CA7078106E1F08D9EBACB7715E9F850E5B,32
4450272A319811EA024A58405876413F649C787A,59
BD1C8CA61A53826A7C33885A7586F9FA13CE7944,132
B7526DA046010CF086692745E8BD0528B039C3F8,14
78AA54A1B4169242310499DD81C72EF519B070F3,14
8B3A07D9155E76BB4AE922C8F99AE3AB7D88DD23,83
B649CAEA7CA03BC1782260A933DAB25C391F5C1A,23
005ED97213F725867E422B8DC0443361BBB24E3C,39
AD47884DD1599A2E11C64467ABACB668329707CF,52
967DF1B5D70AD5DC2CE336EA6C570B4C288FFFD3,16
9BD6765086E8F4B15D17F166F41911494ED78BDE,66
0A87618FDC6A76B7FD909C9E034C7A3AC241A509,18
302406A84B7476712208CED603C2E7ADC05E4463,45
C0AEABA1B55519FE5384AA44D0312BE98216DA71,86
AE3C3B7165B912E1AA5EC4F177CA8E4DA7C8EC18,13
1550B1B136E48B35934A8ECAED0EFED89A93F666,16
920FF090D8A853946E407241916F6CAE890BF625,115
5C124A27FFD658CB76165718DABFFD4093F5C827,47
F70B7C5CD72D74C7F9F2DC84FA9D20D51BA13610,8
D7F775E0DD57005AEDA37C5EE92ABC4784B577F9,81
AF0E2DF4861795CD4CECE2A25686D2BC70C96D03,134
BA6FC90E0D04D86652AC36EBA228698C8ED834F3,29
0E4F190C4A6F7DDF7F8C9A7842B85B4BBCF5F44B,49
6FA99E37157B0580413F696A714D84DE935BFE5B,38
14BE32AAACB9E7F0BCAFADC15986D787B1325BB6,56
A7317673B923B591066204FFD299AB2C4150B6BE,27
98867F5242505A2DD581C85B1CE256090B87F138,23
7EFD46C8D872902D0AE4B1C648FE318737305761,14
54DE63F4587058B79152A75A0238D7F7A0279215,30
94F6A4893A80149AEEEB7509BEFCDBA1AE4D5898,15
D18F666B0510B633B741713D667E11D3D7B4DA25,50
C402144D3067AF9532C45278D14473DF05813D89,71
DD0C8EEC5CA402A9FA4478F10C31A440F71F6885,107
5EF59DDE1C9EAC5BD33EDF0EA5A4C2F45D796AF6,77
91A147D0792B437BA5DF386B8D84F74D58A0ACC5,23
B32CBFD641C1AD01A0433106FE13AAA4BD9F3C3D,36
917EB7726D07266717F83514F2C20E0385D9466D,146
9F0B16DD36B8A4D25BBB77CC2BFADEA37B02E7E1,6
D5E9356A5958E4891A124FB749829B30EB7F8D29,39
76C8B133363101B3C6C09DAF0F395C53A9A0A7CF,39
145223A4F761DD9F0E14DCDF5120FED4F998FDC6,65
CB81470343E29DF2406AD8D9365EB5D091238F1A,117
5F1DC911863426949EF841A76067836F2692E19E,13
553CCCD983610343EAA878D65709DC8D9E961C3A,176
C130A0D8C18222E6A108D65CDB89F8FB3F29BC3D,13
C4B85434582DF32A95D42C9552BB9D3FD9F0EDE4,122
485492A420AFDFFFBCCA05DFF317CDCA43052C11,44
686037BBBDED42CBE8F1114971B6294C31AA5251,76
6BCB964AB74E23F8986BDA905697D3A6BE08AF28,1
365653526F11172310F084BCF0D341E3A03314D4,225
0432BEE829FCB155CE92CF418B7280F9849E12D0,120
6C8267A8757E45B8E19E4AB9942767D046FB72A8,50
090B83BA95A7E2D615D6799EFD757DE2DDC7D0FE,20
8927AD37F39D10C3F4CFDD5213606E4881CCF6B0,56
9D41E0DD53836F57A55052E27A65271FD419F554,204
BB9C5D15BC3B77C8AF5CBC733F7E54553A1B7BD5,15
2F2BCB532689FFEC760E5EC5F6C08E44CBBD50C9,35
29F9EE76748936452F60A8C9A977137748E57EB2,31
FB1F72EBBAB1EC9BF3DB62D938EFF514BA125FC1,57
5C86A09946A49E09AD64A14636DFF91746515175,33
F7595CD43B5C3774566325264853BB0A7FBD7BEB,40
32F90D44805E04338155C3E42BD439E0907F41E5,52
99F219DDAEF6309D2A3FD841BBA4537FAE60AD34,45
F0248E8AB32DF624B11C2F39B35B6544BC6385FF,128
721E783DF3DDED8D26D16A04EA700AD86C184D2D,64
CA470CBF1B079FACA25A6239D959CBCB4CA89A8B,77
ABE61EA30F08CCBA7CA9BE75A1C2865F31A363EF,123
0274425E1CA02B6F4500F9BC0699FA7A8BC08C2F,65
9B2399FC2E17346B5EDED82BF8722F988C64930E,175
2E7EFCF9BBE38211DC90BBB9F32FBEF612ACC490,175
21310F48066A4CAADEB2BFD324F0B38F8E1448D6,28
F3ACE9E7F16AF056A36608C7936B6D9DA580FA37,34
EFEDC3115EFE4BFA11FC59B9E68F86C65E21F5D5,38
63B8BCFE18B37B7EB0E7E3CD8819DF7C17583935,33
D927EC1B1776219BE805344EDADC7E54EA83821B,100
DAE65AD32A074CECB30AD3FBB7504F0CDC616CD1,123
4A1D35E6CC18EC3816BF6B2934B5BBD3D98DA75F,99
76ADD92A79BE1FCF80138149C444DEB0B5AB0D53,102
09A70E396DE93F54D4541BBB0EC8E2B23761F34F,34
1E073339919F3AD1E82755A909CF458CCC6252D1,68
F1CD870D7A8FA364E459ABA70B1737D40B0B4BB3,86
EC5A78D5974701196C93E9D326B8672BC04FAB7C,41
5D17014B40C448DE04030533357199B3E3C4311F,237
22E6C9800C373395D3294227BCC46C258140F3CC,51
0B946CCC4CFA8DCE61B9B4076DF91B25695B24EE,169
6B46E784431E309ABA10388F28FE7425C6B82AFA,156
1ECF40908846EB9A47B598F43CDB6B39981D53F9,43
1EDE608C5E190C8682A2F827664E758416104670,13
B1045E12FA4EA0D457A74013866CB41DC0D290BF,154
21FFF594CFE691A4A03B828E9597A9F74F878053,34
8F11B2E253CEC4C5C463BF38AB1CA645B7294D52,30
D218561DA59F093AB94A22620E063ECE87381575,23
E65B0201991BC69E1514ACAE5199DE428DB9E661,23
0501011B32C77C3FFE68DC4B3E40FC5D27F9501B,67
07CD0B07F276F42FE5E5B120C62421F816A0EEE4,39
5D390731C770117C9C06E91D1A1D272FC4A1C894,23
410109EC0EAB52194365F986CC87130A1190B307,55
4B7F4885DC18018C0B870DD7D8415E265099C187,141
2EF2BBFF0F0E01D3B5DECB2ABE2C8B8459BDE15B,66
1E23A3E081E2C802ECE61190C214F0723A66971A,181
6B50CC10498ED79FF12F403AD9755AD5B21C7C36,114
D4AB390149B8EA38A9E33058E5624207893242BD,151
47B9AA7E2A25F71FE7593597BF3AFCBC31EB9BDF,10
3FC4DCC89ED699ACE0FEEBEDD6CE0C566BB312D1,119
D6EDD332AC04B1D1E8FEFB3F32F4C050CDB3A95B,19
E465AD166798A3CD0A4866FA2A8BB5ADD157FBD5,18
E0DAC558043E9808D41B00DA4485E3BC0BDAC0D7,200
E8B88CE36E776B6D009D9D0CCEB76EBE93AB516D,16
1D8ACC1F5F28D52446303D1E197A1A3B9FD81505,68
11DF0017A43AF1F08825CD5D973297F81AB00FF3,44
C70FCF25437290C46C13B055E05B35B220C51971,45
8128235ECB975FDA82ABBB16BCE438B49F819325,8
E72F2B870D2E623655ED302B6256FD3C184BB0EB,212
D281CCB4BEF52391DCD7E90E73B32E324043A944,31
ADF0D51946DA3294C1F242B0ACADC91FF5F058EF,21
7E317CFA44E7B6013DE4BC5F837C376A77179C72,24
3CBC541F2A763ADD7BF742919229251E2C065E4E,54
314B1FBF4D1D4B3B8A69BC53D4ABEA1D14EABC68,42
93EFD5A27403A87E448B5E0D8C27329FD6E6829E,21
39A836A5D4E1D7D2B9EE5AD6864CEE799AA6304B,14
CC0ED1D3BFC7D688F33D967FBA82045AAE2790CE,101
4A08F978852B3CC5DB325528A77B75E46BA82960,61
CD80ACE5A9FB0BFE0237BD4DED6692D1BBBF4793,18
568E434F725B7828D17EF2B33C2F5CC84F18FCE3,31
5A25BB43BB0EE578FDE735A75C028225AA4A13E2,10
42E4CD0A4BA555A4069A0589121A44BF0A009C6E,21
5FAE28CF4D1C520341EE104BF72516F4308B9485,123
9EE639870FDE7D40A60F7E1C9B912977D1AED712,9
47A3D00525F041F382B398BF95BC58E0EC23276B,211
55A92BE2A76C64A5A0DB0D4F61D5DCA37B55EE52,58
04989FDD71DDA95F32A697A006D99C8E10FF7C83,49
5BA41D1FC9033D1D759C84831D272F436F921EF2,17
3B43FB4F237EBE3570CB06B500CA1E8B46EEAFA1,104
ED7F2BE5D2AC7FCF821A909E2486FFFB95D65272,20
99066F3D81E12BB5A5F3AC5241FCA52B685DCFB4,80
9DE4E74D3BA33FF627195D286D77ED4753074D18,8
9CF7E84D403719CBD0B2381AB810F0AF9DAD2794,146
BB7723BC5AACA8A887E33AD546F1A34650CC5BBC,36
5A25EADC1F8D2C0E1C03170F81475428876E6E48,174
DC970E0BAE2A4CAE3E11010B4CA829CAEFD775B3,54
B27115A20B05D40730A4020145EFA63381D9D51B,48
BD56A1C36196EE968B2A3463CCD64019B4E526D8,20
4B68D0E5392ED6F3469A37880631353A96558631,91
7A957E077D5A38022A2E125C9A0A6491FF77FB6D,109
D260964DFC8007CE9A2D786AE76E982FB02E9F47,56
094B8640B020BECC2AF842173EA06276CA67B08F,47
C1D4B670E8A6E614003DE75CECCD35ABE7C3997D,51
5EEDD30D98032D07FE187D97C78F482B40DE2BAE,55
C7A46C866B963FC0F5C0E9DCE375C869D40F23E4,13
B200956271C8BC03795E58E7228C9CF4AC4EA1BA,51
A271A48CDCA2F6282F1405E4B5ED9E03C511B7E7,22
343EA4CB9EC7E43D7B5CB0E42453C97E65625697,64
B536B71A1F5599C39FC8B1915D2EBE3A0DEB1403,8
1FF0E521C5B2085760EF3A50D6AE40036A440F8D,56
5AFBEF43200C284A1A0D6DEB6F5286FCF912743F,10
D6D677014A583E6F783A03F523A6C5DC2F6347D1,49
9AE8F54ED4802B92B86EC085C2AF57A29CD89445,86
312595EB024CEFB2B1539BFF6412FB139EFC12B1,116
32EE1B9C4E37D2215CD4C367644D0E6C91E8837C,111
3D2DE158CC16C5FFD767DF4567BB5BB61A2566A9,66
94F5629AE5F2DC409CD44668176597FF48296BA1,97
573CC3D8F1C845AA33AA4593B68CA0D47156AA30,29
4B483F57D9660EBF33FA3CCA670FFD1BBB0F315A,49
EB090FEE71B4682C5D1D85495BBA115A18113690,142
77FEF21B56B9FC953B3E8726B5FB8513729CAB09,139
7B5720666CD386AF852F6E2CC94C24F2502BAF15,59
3973A678C480CEE5E93268A1F9C2543C03B1E3CC,94
06858169A363A5ACCB6D5F362A6A550FEE3891AA,28
38F732DD349A2E59078434651162A2F4201934A5,104
5277852F74A6ED513255FC77BEECB41391966B89,192
FA751944A6DADBB99496E5E06A8EA1C14D5A5C2D,122
CF7EA200BEE059A08449A048316018694A1F847C,20
11083713EC88FF09269EC37F5AD9DDAACA2F247C,20
69EBD6001577A65C76F324F56CE65ECDAE6B5218,98
CFD34B1E1C4FE1363C39169D65389CF3856810B1,15
519351E3D54202933F85E608D88484A5DC4E4EF0,62
DEB0E711EDEB2348D192911EF6D0BEE627F2FFFF,190
0B53BF919B9A01ED62ED10E51292ACA50DDB10EB,16
9258DEA6F474C1530802360514FEC1F6E2DAA191,34
59C829965D4E32A28A36EC8D75057633519AD581,76
6624E6E0C57A63B686D45150787DD56C3D9EE8A8,204
05C32C5EE14454E0C4CD81DAE0F3DC32F729DA4B,82
14693074C2325CEC8746AFBB85291E749AC45D5D,41
0A0C01DD0044E70318D9E3DA5F125A09069C57C1,5
935C2FCAF6D9BB491238D7F93DD10FE7CD4480FA,71
67F9F440DE161DD92F7AC2D260F1995EB4ABBB9A,70
178084B56B55C327A29614052D996E74E07782E6,38
EC677ABD5F31FCAFC4CAA9865487DA14E2D15755,55
76D2EBA82BBCCA3DF9F254A9A8372A10A26F3D14,57
CD09CD7C7F8815B37210C7D1A628599C78D22D6D,116
AF1C02D6BF9827BB956F09C454C28B431B1EFFE7,6
47C03DF302101EEBE57C9C7B624D6A19C87CB2A6,71
8D5392A1FE568211EF62CCAF257DAE584AA5CDA5,31
B829A49405A9DA5BD2E199F6E83E638CA233BC3C,125
14CE4494BC8B6355D218821F7D6AAC5F7E77DA20,13
6D6EC2A2E2ED8BFF2D4834F8D669D82FC2A9FA8D,23
F8C37E0A09713ABB2BF07FF11EFDDA0844434AFE,162
C92ECAF73512E2CCB15827A192B7AF3E9DBC896E,160
DE74E8C4F3CF0FBBCB7E761BB3072050D1D4DD88,41
11FBC2FABCF3ED46853A261305D83DF0A1136FEB,11
7F583E8B88DB8FB9085B3B4D4AD9D9FF7D161C25,150
E88F8E72100709E226F22DF6A50365480054ECD2,19
21328917A9379E6B8ABCB49A0DBE3AAE885CFC15,83
6A6F6DDA0C1F07FEC3A21E4401EE235336EC6ED9,151
1425934FA39046386C3B2EFC3D8F78E08A731CA6,7
4CD4DFFEF3971C902A22100D911CAC639BE2EF5C,5
6D4D5193A0E290C027FE6B66731133F70946A155,16
BBE1DBF6009B6267AFB4DEF789F62FD9D8A940A4,146
45BFAB4C79FAF2CCE01DF3BCDB27347DE2E816A1,55
E821FCDD4773C30F5A1526E11C52F960B5E56FA8,22
EC4F16459BCDBD84C70DB245CBC3D8993296681F,150
C3AA82AFB903EF26E798C780785CA46642AD2871,47
335D2BB714F2741EAE67745B4623683D7385087C,37
5C4D9C7D92FBFD2EA0958F0240DCEF6FA08E4EAD,139
621C7C703F90478B82BAF70199CFC30B2E4DE2F4,51
FADD9A15FFC9DE65A00E6A37BCC377A2B102203A,62
BF50E09EED25B82861CF95E1AAA42DCFEF53E5D1,80
5278B03C88A3A992387B4B615161B8006C4A65AD,49
57205CB1B5743B514112CFEF19C04D14702D9EED,67
6B0D4904A57D5A5B0F2EDFB6D3B04153F17D189E,30
06FA520E5E79D7587AFC956918FFB5D6F6C1CD2E,56
B16BFE5C5DD2F76EAB72E3FD41A062706912B0F2,40
779F5D2FD936F33563DDCC9B5E6208A25B9F6B05,25
F13AF45D9B4258C873C644228335220B1686061A,17
FC72167AB445AAC62AB7E9E0AFAB8A6590EC6433,54
1FB9CCBE02CF10978EAB16943973AC5C548FA243,60
00EEFC60C571929282A0FEBB909D5893BE03787C,46
957F804ED5EEE3FBECA525FCA22AE1527AC56BFA,65
B888BBAF595BB9F5F11F4B7BD4138AC004DFA5F4,9
8EA47C86E60DBBC9EE7093138FE61BA7014C73B5,128
7A72DA3127BE09A802255A600CD0B4E97785F5FD,32
7A2D44E76934D709CBF0E0AE8FEB132B61B6F35D,95
2570BE61554611FF2486209A0254632484A664D0,79
B8D10E7458FBB7BA9BC48BAC340206FD396BCAA8,38
F0F5074A6DADD3DC22E1FAA18FD6D89CBC52771A,39
0C5CFD7CC30251555AC3A8B2F87E523430477FB1,245
1C32EB06C5E6C844F419432C00B9659195E247CA,13
EF882724909A6A91D588C9081EC5B5107F3875E4,28
042BCDF2D36D7AEE070E086DAD4B57F27B2F1143,38
37041D3299AA7188B07C021D5487F1A2C6F16379,61
BA0BD1EF8D31F6C57DFE5CC141850C2576B20B33,61
C237392DC121DF50C64C707C3FB95055E68B00CA,61
229F6B26B6EFB2F3366F4512125F238864259F4F,64
3FEAC8B379959917E48FCD0B57CF09BCC290B5A7,74
B6E40167BE842F279B11B2A0F594718387AA75E5,12
8929AF5554BE622DE3FE34812C03D65FE7D5D0F1,204
6DF9B54DF49AEB5992B9AF8D4ECFA7BCC7447A8B,112
74E8B68042A2774884BBF67E43ABEC4D9E5DF59A,69
3CB4193EF4E239FCEDC4DC43468E0B0D6B67ACC3,41
D7316BF7FD633DD7474B18C33E1D5FDEB04D26A7,17
8CBD2F0B2F0B80E927C3B017BA472976D6453A60,39
550F8C238D36F6117F319817CC3BF16D23FC8555,6
669102E6FA8E116AC05FE823B0634B44499944E3,4
131FBC8A3D4B44DE9B258ADC58674082B1E06D2C,25
A56B3845D290791CB26BCE89FE4CE08CF7DC8A2C,20
4ECE87ABD6750726B0EC5E43730EA2E18AFEBB66,56
DCAA176F75B04287131C6D78B7CFDDAC6F2691D9,31
B69F1BC78AB5795A53117C98D490483A491A779C,63
09C193ACE21424D2825A7A72BE964E805222BA82,9
E2F1CA56B91642E8C84362367EE40A9EE6B430C5,101
F37982690B358B4F833D697917E09C3BE7A4AD4F,6
7FC6853385AC10CD4C74BFCED25B6C30F440A3C3,16
DD5DA21CC5036533AE2010DE2C7E72BE2CDF9C5E,20
594193E51F382E34080D76B5ECAF5C7B67CF05EF,30
E0AE4772051D74DE4DC1A525D9670BC12ED2EDAF,107
0915FDC60CE122A08234A1DC6E6A8A51F0E5D26F,40
B7A6A42304A0A4A95F613E4D407899FE9E828B7A,6
6B612712814AED2F1C307DD0E87D2CCF5C3DE4D4,46
8DBC6F2F474FE4959B7B33FF680733F324D385EA,46
0E41D0FD4A5121A736326A812B5188BF97C36CE2,11
AFFD147DBCC065A5CEF7258BC1367CC35855A431,14
68A9F0DFFC7C8F57B3DEA3801D6CF001652A809F,17
22D78D335F1CA1E3551002E9613A49600FCA22CD,52
ABDDC1461F11280854474DDE523C98629C0F95E4,92
714B85C12313F01A424D88C0A21B523EDA29FD58,35
FB79B2BE707F272FBFE1584F44A3FA5156F7F1CF,50
FA4E158545E803244AB37586B3AE5B8C25A12FFA,51
1AFC99ECD56BF792E2DC89FB9D419B3580D6D89B,14
D5DE257E30E5CE44A187D308298C8FCDC1B013B9,169
C7A56FB3F6201B7A2DCEC11B5356F16B464B946A,42
A5CAF012A4A940914DC441746B9342A6EC116417,154
DDF6B1924744E9CE89DE1E834E21F25E06CC33F4,19
1F953ACBFB9F44CE38543B7E9C0E0BE1BDC7E941,55
D38B4FB29FC6D1CE559FF4690059E3C51ED04358,32
97EB474D925809545BDFFB7BD1D92C6F483528CC,131
9AAB2688BC9334C72AA19ECBEAE71E346A896562,91
01759BAA5DE5FA19E36FADAF7D9BC64C15573ABC,52
D4DC70B25409B8E4B0FD482B8A70CA6A3F4A123C,7
AA7630738F82C4DF26BB8EFF131564DACDEAC64C,45
8B5E282D0A7DA16E644D17ABE3C9E37A14F7E376,14
8885EA6F74A694825B13B8A7080F6CF164DF74FB,49
B67C0336D1F7B83CDEE4E18051534C1A1A80197F,5
C02037907D83C9710E3D039ADB4830E1E1F0B980,14
B4A20082DA1F66BC4C320F7A600E54F8AEC3B809,25
E6060F09E8007FC7CFAC7BC24477F9D878B247DD,45
D7F6418258F77E968E6DD0913045CF25A6548318,21
F74E178FDCA655B421248545F55489F7D931E961,23
C86F2844ED28274D15164E5897BD9BB6158E4FFA,95
3A94EFBF4A220B35A92D0A5B4A80D6324C3C306A,14
D2F15E74954597E41E155449A0CE9B4DB892DFFD,100
D54EB3C1F745305ABDC28CF45EDE3DCD1A21EA9C,38
198ABDB49C8C41FFDF7A3E8D7CE7B185F5750353,29
D21B6382099AB0E2D74730F90ACBB495048FA4A4,57
4CE6D83FFA8AD24767007E8C972F371F2468F09A,70
8708EF197D06CDB65CF198233DB911F2F2008BAF,50
76AB50C3EC0472A63AFB9A833A535FA6BD691478,127
2F5B0BF7651EA2D393A70EE65484E34B6C142622,6
9210548DB498A3F8E0CEE614294C115AC4DAD1AE,14
88D31EC57EBD4377EA7F4CC8284125B0F968DEF5,37
CA1AC54C401CCFE69943542F2CF9843BC6917820,169
FCC8BBAF5A54FF75F81FA92B109B87345EE831D3,79
A8FB73D917B7C2B851A358729359E13EBA5978FA,54
88502F7FC48F33D97EE5E795082B159FBF044A72,95
ACBBB426CE1D0641A590BF1FC1CF05416FC0FF6F,27
6C1B288D873C75A696EB70E9FF713B786D37D192,30
2E5FCBC791A615978CCDF32A77AD60DAD1DF1791,19
9F8787201D2BD769D740A4057190A74954471751,68
5D87680D0851FE4CF70A60DDF67D704CD7328610,167
9B2BC7EFD661072AFADC533BE8DCF1C19D8C2DCC,147
CB71DDE70A9EC9DC6B48AD0D6F5FD32AC66CCAD4,33
9D66ECAED38E54D784CD5717703DF83022FB64F4,21
74ABDC3BAE80B976A2F3F56D2017FA31122C0790,70
995362C04EAFB214BC96BE9D8F0F0B712D3BB763,21
74FAE33B21FFFFDC6FA11384664023AC8DFDDA4C,172
54FF87E18CF4B351BB078A640A4DC5265969485E,38
049700B89D90486682F4F96B98C589F18731267D,60
D4DD41FE36887E19C90B597F8A79C683DD03A3E7,46
061E0496931D23A81A2B685C9339D36857DD0FA1,44
67CDF7A4D06E98E55AAE595BBEBF38E64C4CCBF3,18
312C632D06A97BE150A9238D9F7CC900FA1BFDFA,156
3FEBFB6A491D30CACC2C2995EDB41717A6F94E95,25
33D6A3A8BD977723FD4C053151F78D852AC62775,48
148D2B83BB7A601188BA3C6D5057D8F8A00C0E14,88
43F129ECF9E2D2EA0BFE04AE781C2F38A3D185AC,121
D405FCCF06ADEDF898DF2F29C9348DCB623031BA,48
96B70F86B45623B4EC71E8E953DCD61A05D5BAAC,17
63D3EED5187B59C793FD6452518B182403EA8A91,72
7A269EC3744695BB75E59F729922B5909BCA8C7F,20
A55D0D9E4B82529F2765FA2F4DE694D226AD0832,56
2D0618795EA96A8FECADE6A4FE0268B26DD12F6B,92
99D65135D343EB8549B2D46C4EF8CA71C6C91ADD,158
75FE5236E67FFA4A44C1152C35EAB36360E4D7DF,34
17FB9AD63F76D8E540691D0403567C0EB0F796AF,24
F6A358DD367B3282D6EF5824C9D45E1A19C7E815,29
A3168D0AB53B8709160F7725739146DE46682835,28
E9A6E1549300C3551071B71AC547E2568D9F7CEE,17
DCB0BB5DF6D7CE6467DD82193EB4A8581A0F0645,77
E130296683B896A117CE5DA531A5645644178734,70
44517C72DD0C7206E2B6E9FE3917406AE8AF3193,10
6E2174B91F250CE05ECBB6C9A3781FEB3596C37C,56
E95F601C8335C96B1C367B74A1798FCE4058FF67,56
124948FDBA0B63F23A2FB7DFC7DF62ED499DE546,53
11AC67307B362B77569AF314A9A7A06B9195DF19,69
FBD40937C6E1523CA717036FC4FD5ECC832A93B7,16
8ABF77A756425AC6A6399443D9DF09A253D78873,69
8B4075B91194C9F07BD4856EFB069A6D5DDA7907,123
69A78B6E344546E6458C5536C5D8639728CD355D,52
BD4C647508162F59CB44E4DFC1C2B2B8A9387CCA,45
2C00CA531F71B2DDCD6F2B44F0A03DB17F24F0E5,46
2AA5F598F9A1812F01CD99E3B59BB87362ED7438,127
38431599F13FE003D36B432DC29E9EA91AB3F6D4,72
07DA591E5BB420E5D6460EF146EF6A8776EF6BA5,40
9F95C68AACB67E6258EC7A6BA9406C227ABAD3F0,66
5424110BF0524432D80605090638D9CA63689BAC,3
96467F2D7C2731116A407C67440E8DD6E9AF28FC,58
89BF7D5316CD77E001547B497BD948C2362B9B30,37
40FDEB144915E345290815534E3725DBBDABA0B0,2
B348B834AC816706182F8EB1C4E3A76D2C731585,48
A99BB178809B4D9D9649202C3F1B1B79CC575D8D,16
90A5D1355C4B5840E950EB61E673863A6AE3ACA1,29
9E4CC64C4F94C359D43C5BA09094323FDBEFD975,50
AC11E314E676155EF308256077E8BC90CB9A769D,64
4837A6DFFC8E3681D70AD9E8D057C029093DA2F7,21
5B46B8A5FFD8E817E5E468A8986738C3F09A4CB1,17
8662B5E9FB0AF0D2F4534EBD5AD9D458E1966CA8,36
026D11314B16FE51A1ECAAAE38867BD0B49271E8,48
8A8F426C443AED3839611FC70B6A7221710B9AD2,75
0F2C2C4189F74AE92D61207A610E5BFAF76B8184,7
FE857C3043412FD5454ED5FEF55C4C572E5B70CF,17
3597A3F60A4AFE44A3DDE8B5219F9F85D9B441A2,44
CC701FCE86D6AF95FC3D5B71645D3430794910C1,102
4208C7185422F64AB0D313CFE5A8A886BB2D73FD,94
8392CF7DD3E8B17685DDE98B0BC4E7391F727246,176
B5C35473EF851462D36AA93B3F71AF4FD502ACCC,32
971DDE3C3E8AC4D424E541C454F359F1C776AAC8,43
823AA81E277F366505545522CEDC2F529CE4DC3F,11
F83C699F25F59B8272F145CEA71CBBE65AA591D0,35
7B6B2AA9E319A1883774A418E6F51E641E4B434A,36
A170153BF63A9D2E2FBCA3FCD867286AC3B80CEA,18
D7B3558020235C1F374EEC8BDE1468E195411E3A,34
8284C8A45D22F2981C4B6287C7FB4367116E7CCE,95
97011FAE9F14C820BEB31C467DEA11E6BFCCA0E1,24
391F278B2B55548B97410ADFBD055D079D798E04,46
C5E420FAF05680EE590542AE7216C77602FE68DC,34
434148E6979921E8BD33DB75618A85E28CB42331,206
7B58306EDD1B8A6D2C76B7D6AD829F43D3F0ADCD,136
2C3071872DA75C4BA366762336F31ABADCD9A6A8,15
7997C3FC88B02A2C6FEF96C5F5B5C50DD7DA2E2C,57
8E38B11E849336D62AB6264FBAE9B03C70F07863,152
F4A4D78F16E9A0353AD5BBEF4632C7022E20FB20,40
E4E020BA9997BABF11CC0E44F62BAAA86E98FB73,184
6130C9751D4B09E9E7AEBE96A1ED81E940BAD345,22
A4CA6EF7BBF244F5D140D94299BCCBAA515E958B,35
0E4616DEC4D8DCB0D54E15EE9DCB13A55D57F7F7,49
2F0FCB7840399FB27B776C2926716211D8B9F461,70
1BD6462B856754E9C826B220B4C47E59D0479109,20
934B87ABB1C965518F83DE10DE2240043097AE70,64
064D183D34DECB84F72C4335B0C24D1E8946A9BA,29
483BB2F65CBE7804145079E753D9F6B08D7F6C45,37
2EC83D2BE136912E749B5FB7C6A5527E1AC85C57,13
AAE015C6F13CF06DE8FD28DB90372BE55C8AA307,18
E375CD23D60C2291BD04E97CBF4E7BA90E3E54E2,121
60E4C5E306D2DB22890EE24A09F9B6C30AF396A8,41
085527CBD6485FD475AC983FA8683A2D9028BAA8,7
75CCA27E6E9A9D208EF71AE60F43E129428575ED,6
567680B4F4AC8B9AE0D931B374908CD8E1318066,37
E683AF719B037F7AAC4578A55D71F9CF4B2327B2,67
408F374F131B45D7D63DBCB00E62F76B647943D9,70
AD55CE98AA0477F537A4BE1537A4B9EF7BE34CC2,46
76D3CC1A906732C8B7F90E9B5A0FF3BE4A4A52DF,13
E61EE5324E282AFF34DC8A2C9918F6D6511C0AA9,56
C3BBF14151D0DDBD3ECDD8FB3F23CEFC96743FFC,26
6775E0464AAE23219E8B5753E0908D1AA23AE537,31
8E7ACAD878BBD61097C0E0D557160F5D59BCE5CA,50
CCC3E229B4D7DD74BB40699B88615423D0F22DCA,59
32C1100B5EF19A5BFBB431E8D42781C2D09D31C3,72
22BCD0DFD148209C9860C7F89907AB4DEE974A08,47
9B12C0D5A3435004F3DE149F83E752E44522E297,29
0439AB73BB2B8730FCB15B18252928FC0C2EDF91,76
2CFFDEAEA997E741A7E850CDC9F1E9815DC36759,116
54D08EF64FC006EB5F19C9549DC40E52BB8C854D,15
12C93376C5A70B353DD7B44A34FB710E13152ADF,26
